Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,사업장명,인허가일자,영업상태명,폐업일자,지번주소,도로명주소,좌표정보(X),좌표정보(Y),소재지면적,가격대,위도,경도,지하철역과거리,주변저가형카페수,주변중저가형카페수,주변고가형카페수,주변평균월세,주변유동인구수
593,607.0,607.0,607.0,607.0,빽다방 서대문경희궁점,20200622,영업/정상,,서울특별시 종로구 평동 233 경희궁자이 3단지 1층 3135호,"서울특별시 종로구 경교장길 35, 1층 3135호 (평동, 경희궁자이 3단지)",196992.0,451805.0,21.96,저가,37.56852572638076,126.96384963426112,0.3744896662987865,3.0,2.0,5.0,63.5,4909190.0
594,608.0,608.0,608.0,608.0,메가엠지씨커피 종각역점,20210824,영업/정상,,서울특별시 종로구 종로2가 75-6 삼양빌딩 1층 우측 ,"서울특별시 종로구 종로 80-2, 삼양빌딩 1층 우측호 (종로2가)",198731.246361041,451962.63614134,53.7,저가,37.56995016705669,126.9835362616438,0.189471679522842,2.0,2.0,13.0,84.78888888888889,10861207.0
595,609.0,609.0,609.0,609.0,컴포즈커피당산한강포스빌점,20230113,영업/정상,,서울특별시 영등포구 당산동5가 33-1 당산역 한강포스빌,"서울특별시 영등포구 양평로 67, 당산역 한강포스빌 1층 102호 (당산동5가)",191025.411208067,448084.396254976,38.8,저가,37.534964272257234,126.8963583726958,0.5524339494006714,1.0,1.0,6.0,44.73333333333333,6754583.0
596,610.0,610.0,610.0,610.0,메가엠지씨커피 종로공평점,2021-02-25,영업/정상,,서울특별시 종로구 공평동 124,"서울특별시 종로구 삼봉로 100, 1층 (공평동)",198403.062908229,452180.670203793,33.0,저가,37.57191409404735,126.97982091584726,0.1934823133442083,3.0,2.0,12.0,45.977777777777774,1684450.0
597,611.0,611.0,611.0,611.0,메가엠지씨커피 광장시장남2문점,2021-04-08,영업/정상,,서울특별시 종로구 예지동 269-43,"서울특별시 종로구 청계천로 203-1, 1층 2호 (예지동)",199948.67243825,451925.580738946,6.61,저가,37.56961725965021,126.99731684567584,0.3351817356784303,1.0,1.0,4.0,60.1,2684556.0
598,612.0,612.0,612.0,612.0,컴포즈커피방이미성점,20210804,영업/정상,,서울특별시 송파구 방이동 226-7,"서울특별시 송파구 오금로 247, 1층 106호 (방이동)",210632.391175015,444908.653893049,49.58,저가,37.50633478913811,127.11814893023868,0.6714606196101653,0.0,0.0,0.0,55.45555555555556,942789.0
599,613.0,613.0,613.0,613.0,빽다방 광희동사거리,20151014,폐업,20190919,서울특별시 중구 광희동1가 168번지 1층 ,"서울특별시 중구 마른내로 159-1 (광희동1가, 1층)",200448.215888466,451387.090356969,20.0,저가,37.56476545103524,127.00297108965547,0.5056880939863816,1.0,0.0,6.0,91.44444444444444,2510565.0
600,614.0,614.0,614.0,614.0,컴포즈커피(중구저동점),20201209,영업/정상,,서울특별시 중구 저동2가 47-1 ,"서울특별시 중구 수표로 32-1, 1층 (저동2가)",199075.300395497,451301.736532292,72.73,저가,37.56399597156362,126.98743165089884,0.3815017314018554,1.0,1.0,10.0,44.73333333333333,745045.0
601,615.0,615.0,615.0,615.0,컴포즈커피 동대문쇼핑몰점,20201207,영업/정상,,서울특별시 중구 신당동 251-60 ,"서울특별시 중구 퇴계로73가길 46, 1층 (신당동)",201137.189026207,451642.262171372,29.7,저가,37.56706397565742,127.0107697104949,0.2219303945074755,2.0,2.0,2.0,55.45555555555556,13516707.0
602,616.0,616.0,616.0,616.0,메가엠지씨커피 약수역점,2021-01-14,영업/정상,,서울특별시 중구 신당동 369-39,"서울특별시 중구 다산로 124, 1층 (신당동)",200902.713483882,450287.56536009,37.0,저가,37.55485854438537,127.00811413419191,0.2102344519809167,3.0,1.0,4.0,58.21111111111111,2352915.0
603,617.0,617.0,617.0,617.0,메가엠지씨커피 황학롯데캐슬점,2021-04-27,영업/정상,,서울특별시 중구 황학동 2545,"서울특별시 중구 청계천로 400, 메가몰동 1225호 (황학동, 롯데캐슬베네치아)",201823.908977364,452076.818664092,102.08,저가,37.57097822274756,127.01854373612623,0.2512761036852315,2.0,0.0,2.0,31.988888888888887,1289943.0
604,618.0,618.0,618.0,618.0,컴포즈 서울메트로타워점,20200512,영업/정상,,서울특별시 중구 남대문로5가 537번지 메트로타워 ,"서울특별시 중구 퇴계로 10, 메트로타워 업무동 1층 (남대문로5가)",197675.397522479,450448.56432183,43.49,저가,37.55630641461559,126.9715895781603,0.1081412512633695,2.0,0.0,11.0,63.5,3885494.0
605,619.0,619.0,619.0,619.0,컴포즈커피 신당점,20200423,영업/정상,,서울특별시 중구 신당동 292-72 신당빌딩 ,"서울특별시 중구 다산로 223, 신당빌딩 1층 103호 (신당동)",201273.694367641,451207.31987784,27.1,저가,37.56314502562136,127.0123140976221,0.3400134786752475,2.0,0.0,1.0,63.5,3883946.0
606,620.0,620.0,620.0,620.0,컴포즈커피 화곡8동점,20221027,영업/정상,,서울특별시 강서구 화곡동 159-41,"서울특별시 강서구 곰달래로 157, 1층 (화곡동)",186721.188517646,447643.459481363,20.69,저가,37.53093926385799,126.8476679069949,0.2168690738928808,1.0,1.0,1.0,28.6,4187453.0
607,621.0,621.0,621.0,621.0,메가엠지씨커피 남대문시장점,2020-02-27,영업/정상,,서울특별시 중구 남창동 34-73 남대문시장,"서울특별시 중구 남대문시장길 14, 남대문시장 1,2층 (남창동)",197880.304849324,450859.450421216,60.0,저가,37.56000896441252,126.97390736773949,0.3537553637190043,1.0,2.0,11.0,43.41111111111112,286457.0
608,622.0,622.0,622.0,622.0,메가엠지씨커피 서울시청점,20220311,영업/정상,,서울특별시 중구 다동 59-2 ,"서울특별시 중구 다동길 34, 1, 2층 (다동)",198261.912215965,451724.12576049,26.44,저가,37.5678004182535,126.97822424964905,0.2686922369027681,2.0,2.0,21.0,32.74444444444444,28675584.0
609,623.0,623.0,623.0,623.0,메가엠지씨커피 청계천점,20220211,영업/정상,,서울특별시 중구 황학동 2545-2 ,"서울특별시 중구 청계천로 370, 가동 112호 (황학동)",201581.327952165,452026.206096556,65.35,저가,37.57052264092096,127.01579771310512,0.1228508005659045,2.0,0.0,1.0,63.37777777777777,1289943.0
610,624.0,624.0,624.0,624.0,빽다방 약수역점,2007-07-18,영업/정상,,서울특별시 중구 신당동 374-10 외1필지(지상1층),"서울특별시 중구 다산로 131 (신당동,외1필지(지상1층))",200885.298839042,450378.984261156,12.04,저가,37.55568223544195,127.00791715220264,0.2492472728961299,3.0,1.0,4.0,60.1,2352915.0
611,625.0,625.0,625.0,625.0,메가엠지씨커피 서울만리점,2018-01-22,영업/정상,,서울특별시 중구 만리동2가 37-2 서울역센트럴자이 402동 104호,"서울특별시 중구 만리재로 175, 서울역센트럴자이 402동 104호 (만리동2가)",196697.116895888,450217.095147509,66.06,저가,37.55421784609654,126.96051907506516,0.3449751240710082,1.0,0.0,0.0,63.37777777777777,582178.0
612,626.0,626.0,626.0,626.0,빽다방 천호힐데스하임점,20220916,영업/정상,,서울특별시 강동구 천호동 437-5 힐데스하임 천호 아파트,"서울특별시 강동구 올림픽로78길 30, 상가동 1층 8,9호 (천호동, 힐데스하임 천호 아파트)",211056.377365511,448875.955041654,67.89,저가,37.5420749436519,127.1230034524717,0.3875160341820082,1.0,2.0,3.0,63.5,5284477.0
613,627.0,627.0,627.0,627.0,컴포즈커피 양재도곡점,20220916,영업/정상,,서울특별시 강남구 도곡동 959-27,"서울특별시 강남구 남부순환로 2629, 지상1층 (도곡동)",203233.91060166,442576.565363767,16.0,저가,37.485377714653055,127.03446340851823,0.1162124183308935,2.0,1.0,2.0,32.74444444444444,7699812.0
614,628.0,628.0,628.0,628.0,빽다방 신당역점,2014-03-06,영업/정상,,서울특별시 중구 황학동 737 1층,"서울특별시 중구 퇴계로83길 2, 1층 (황학동)",201585.646021087,451516.994656249,19.83,저가,37.56593469864325,127.01584553559964,0.1793759983063546,1.0,0.0,2.0,46.53333333333333,4003744.0
615,629.0,629.0,629.0,629.0,컴포즈커피 상일동역1호점,20221208,영업/정상,,서울특별시 강동구 상일동 520 고덕아르테온(근린생활시설-2),"서울특별시 강동구 고덕로 380, 고덕아르테온(근린생활시설-2) 2동 1층 105호 (상일동)",214844.691529811,450341.891483543,33.0,저가,37.55522992247219,127.16589842584168,0.8455025598109344,0.0,0.0,2.0,49.1888888888889,787083.0
616,630.0,630.0,630.0,630.0,메가엠지씨커피 동대문점,2019-05-31,영업/정상,,서울특별시 중구 을지로6가 18-97,"서울특별시 중구 장충단로13길 13, 1층 (을지로6가)",200624.808302053,451726.759418737,15.0,저가,37.5678257399973,127.0049701373164,0.4243249925282163,3.0,2.0,8.0,33.922222222222224,4110785.0
617,631.0,631.0,631.0,631.0,컴포즈커피 광나루역1호점,20220916,영업/정상,,서울특별시 광진구 광장동 580 광장12차현대홈타운 1202동 지하1층 지하106호,"서울특별시 광진구 천호대로 808, 1202동 지하1층 지하106호 (광장동, 광장12차현대홈타운)",209033.339549292,449192.402539275,53.24,저가,37.5449479961448,127.10011623555752,0.2996256355001319,0.0,0.0,2.0,49.1888888888889,1733602.0
618,632.0,632.0,632.0,632.0,빽다방 남대문시장점,20160212,영업/정상,,서울특별시 중구 남창동 281-17번지 1층 ,"서울특별시 중구 퇴계로 37, 1층 (남창동)",197839.19667449,450686.203995671,18.84,저가,37.558447933879705,126.973442633565,0.1887351405158324,2.0,1.0,8.0,34.18888888888889,3101457.0
619,633.0,633.0,633.0,633.0,빽다방명동중앙우체국점,2015-11-06,영업/정상,,서울특별시 중구 명동2가 101-3 1층,"서울특별시 중구 남대문로 58-1 (명동2가, 1층)",198327.077078911,451128.838788045,36.73,저가,37.562437075128834,126.97896326782524,0.3279596296796347,1.0,2.0,29.0,46.333333333333336,4543777.0
620,634.0,634.0,634.0,634.0,컴포즈커피 신월7동점,2022-07-28,영업/정상,,서울특별시 양천구 신월동 931-13,"서울특별시 양천구 지양로7길 4, 1층 (신월동)",185178.111919273,446649.361483294,54.6,저가,37.5219589290346,126.8302304535365,1.839084989640721,0.0,1.0,0.0,44.73333333333333,248846.0
621,635.0,635.0,635.0,635.0,빽다방 원효용문시장점,20140731,영업/정상,,서울특별시 용산구 원효로2가 90-1 1층,"서울특별시 용산구 새창로 132, 1층 (원효로2가)",196506.975091736,448157.36945739,53.0,저가,37.53565917619339,126.95837720802352,0.480735053188154,1.0,1.0,0.0,49.1888888888889,2317322.0
622,636.0,636.0,636.0,636.0,빽다방용산국방부점,20141216,영업/정상,,서울특별시 용산구 용산동3가 1-35번지 지상1층 ,"서울특별시 용산구 이태원로4길 14, 지상1층 (용산동3가)",197762.695992203,447959.820938104,36.73,저가,37.53388326471619,126.97258536829702,0.1023103378008102,1.0,0.0,0.0,44.73333333333333,3310202.0
623,637.0,637.0,637.0,637.0,빽다방 이태원점,20111121,영업/정상,,서울특별시 용산구 이태원동 66-8번지 (지상1층) ,"서울특별시 용산구 보광로59길 37 (이태원동, 지상1층)",199212.326089913,447951.641607304,27.0,저가,37.533812047105336,126.9889864694487,0.1765965773522833,0.0,1.0,6.0,45.977777777777774,336412.0
624,638.0,638.0,638.0,638.0,컴포즈커피 용문시장점,2021-11-22,영업/정상,,서울특별시 용산구 용문동 28-41,"서울특별시 용산구 새창로 110-2, 1층 (용문동)",196400.161817063,448371.829410673,43.02,저가,37.53759102705407,126.95716762629132,0.4134266446826792,1.0,1.0,0.0,49.1888888888889,2317322.0
625,639.0,639.0,639.0,639.0,빽다방 보광점,20211021,영업/정상,,서울특별시 용산구 보광동 231-42 ,"서울특별시 용산구 보광로 47, 1층 (보광동)",199828.404082929,447328.334138513,105.37,저가,37.52819644755404,126.99595695976636,0.7154852043273788,0.0,0.0,0.0,45.63333333333334,2565754.0
626,640.0,640.0,640.0,640.0,메가엠지씨커피 서울역점,2021-09-06,영업/정상,,서울특별시 용산구 동자동 43-198 근생빌딩,"서울특별시 용산구 한강대로 403, 근생빌딩 1층 (동자동)",197474.673294114,450229.427777316,39.6,저가,37.55433147394896,126.96931868063666,0.3355840635801373,1.0,0.0,5.0,49.1888888888889,348929.0
627,641.0,641.0,641.0,641.0,메가엠지씨커피동부이촌점,20181123,영업/정상,,서울특별시 용산구 이촌동 300-23 한강맨션 ,"서울특별시 용산구 이촌로 248, 31동 1층 108호 (이촌동, 한강맨션)",197722.571038558,446344.591216568,39.0,저가,37.519330031711206,126.97213654155428,0.4081810477807043,0.0,1.0,1.0,44.73333333333333,535430.0
628,642.0,642.0,642.0,642.0,컴포즈커피 화양사거리점,20100825,영업/정상,,서울특별시 성동구 성수동2가 281-16 지상1층 104호 ,"서울특별시 성동구 아차산로17길 57 (성수동2가,지상1층 104호)",205753.250469411,449482.033814702,56.1,저가,37.547583613249145,127.06300215074582,0.62111227477244,1.0,0.0,2.0,45.977777777777774,1173568.0
629,643.0,643.0,643.0,643.0,컴포즈커피 성수역점,20190416,영업/정상,,서울특별시 성동구 성수동2가 314-6번지 신성빌딩 ,"서울특별시 성동구 아차산로 96, 1층 102호 (성수동2가)",204762.18272976,449148.896432559,43.65,저가,37.54458765555229,127.05178504814616,0.4583646245136733,2.0,2.0,3.0,49.1888888888889,681977.0
630,644.0,644.0,644.0,644.0,메가엠지씨커피 답십리로데오점,20191001,영업/정상,,서울특별시 성동구 용답동 14-4번지 ,"서울특별시 성동구 용답중앙15길 12, 1층 (용답동)",204681.230763659,451344.459719841,14.0,저가,37.56436987047773,127.05088283802564,0.3282342121088887,2.0,0.0,3.0,44.73333333333333,2396402.0
631,645.0,645.0,645.0,645.0,컴포즈커피 성수점,20180502,영업/정상,,서울특별시 성동구 성수동1가 9-11번지 ,"서울특별시 성동구 상원1길 29, 1층 (성수동1가)",204137.757665773,449333.799034518,33.0,저가,37.5462565814311,127.04472033084537,0.7417990211637734,2.0,0.0,4.0,49.1888888888889,1443731.0
632,646.0,646.0,646.0,646.0,메가엠지씨커피 잠실트리지움점,20220801,영업/정상,,서울특별시 송파구 잠실동 242-11,"서울특별시 송파구 삼전로13길 22, 1층 (잠실동)",207704.870569282,445063.125148526,55.0,저가,37.50775542910903,127.08504083260372,0.4338876339246468,0.0,0.0,3.0,33.922222222222224,3656103.0
633,647.0,647.0,647.0,647.0,빽다방 서일대점,20230116,영업/정상,,서울특별시 중랑구 면목동 56-11 성호유치원,"서울특별시 중랑구 용마산로 388, 성호유치원 1층 5,6호 (면목동)",208349.677715009,453773.662223239,57.26,저가,37.58623096776003,127.09243190407936,0.5565041662152422,1.0,1.0,1.0,44.73333333333333,2079159.0
634,648.0,648.0,648.0,648.0,빽다방 왕십리역점,20150818,영업/정상,,서울특별시 성동구 도선동 48번지 ,"서울특별시 성동구 왕십리로 320-1, 지상1층 (도선동)",202950.728811623,451115.849929451,27.65,저가,37.56231716559238,127.03129509556032,0.2259820116967441,2.0,1.0,4.0,46.53333333333333,3269488.0
635,649.0,649.0,649.0,649.0,빽다방 성수역롯데캐슬점,20130529,영업/정상,,서울특별시 성동구 성수동2가 289-10번지 제강빌딩 102-1호 지상1층 ,"서울특별시 성동구 성수이로 113, 지상1층 102-1호 (성수동2가, 제강빌딩)",204976.652050117,449220.696790644,37.5,저가,37.54523345328987,127.05421237677916,0.251840643786135,2.0,2.0,3.0,44.73333333333333,3334209.0
636,650.0,650.0,650.0,650.0,빽다방 한양대점,20110705,영업/정상,,서울특별시 성동구 행당동 19-9번지 제2호(지상1층) ,"서울특별시 성동구 마조로 21 (행당동,제2호(지상1층))",203541.982568987,450836.465062571,33.58,저가,37.55979789711289,127.03798574721904,0.2289707518553353,2.0,1.0,2.0,55.45555555555556,2489186.0
637,651.0,651.0,651.0,651.0,메가엠지씨커피 금호역점,20191104,영업/정상,,서울특별시 성동구 금호동4가 1202번지 ,"서울특별시 성동구 장터길 30, 1층 (금호동4가)",201622.529744789,449547.651167333,80.0,저가,37.5481910501378,127.01625883539594,0.0325156373753818,1.0,0.0,0.0,46.53333333333333,3883575.0
638,652.0,652.0,652.0,652.0,메가엠지씨커피 성수역점,2020-02-17,영업/정상,,서울특별시 성동구 성수동2가 300-1 삼진빌딩,"서울특별시 성동구 아차산로 113, 1층 104호 (성수동2가)",204966.098616157,449159.452779834,44.9,저가,37.54468170614479,127.05409254855398,0.2548074646640955,2.0,2.0,3.0,46.53333333333333,3334209.0
639,653.0,653.0,653.0,653.0,메가엠지씨커피 신촌역점,20220801,영업/정상,,서울특별시 서대문구 창천동 20-41 아남오피스텔,"서울특별시 서대문구 신촌로 121, 아남오피스텔 103호중 일부(2/3)호 (창천동)",194565.669323312,450443.357241716,39.3,저가,37.55624619564638,126.93639567629424,0.3164895881296566,1.0,0.0,10.0,46.53333333333333,7749965.0
640,654.0,654.0,654.0,654.0,빽다방 성수뚝도점,20210713,영업/정상,,서울특별시 성동구 성수동2가 339-23 ,"서울특별시 성동구 뚝섬로 395, 1층 (성수동2가)",204763.80767636,448534.113764965,25.0,저가,37.5390485048934,127.05179950177548,0.4928580258192344,1.0,1.0,1.0,91.44444444444444,5078892.0
641,655.0,655.0,655.0,655.0,메가엠지씨커피 왕십리렉스점,20210707,영업/정상,,서울특별시 성동구 도선동 257 1층 101호,"서울특별시 성동구 왕십리로 336, 1층 101호 (도선동)",202831.010036385,451207.583775561,35.25,저가,37.56314404455591,127.02994043072466,0.0928963306119788,2.0,1.0,3.0,33.922222222222224,2925316.0
642,656.0,656.0,656.0,656.0,빽다방 금호금남시장점,20210503,영업/정상,,서울특별시 성동구 금호동4가 567 ,"서울특별시 성동구 독서당로 296, 1층 (금호동4가)",201853.686279824,449526.536178236,32.0,저가,37.5480003863979,127.01887458500534,0.2012628064815851,1.0,0.0,0.0,46.53333333333333,3883575.0
643,657.0,657.0,657.0,657.0,뚝섬역점 빽다방,20210818,영업/정상,,서울특별시 성동구 성수동1가 14-51 ,"서울특별시 성동구 아차산로 48, 1층 (성수동1가)",204306.570749979,449340.812048814,40.0,저가,37.54631900702397,127.04663063494912,0.7367297759633826,2.0,0.0,3.0,31.988888888888887,11019318.0
644,658.0,658.0,658.0,658.0,컴포즈커피 서울한양대점,2021-05-07,영업/정상,,서울특별시 성동구 행당동 12-5 미진빌딩,"서울특별시 성동구 마조로 30, 1층 102호 (행당동)",203598.117829849,450893.666054961,44.6,저가,37.56031305846154,127.03862135587605,0.2446652893609099,2.0,1.0,2.0,46.53333333333333,4422582.0
645,659.0,659.0,659.0,659.0,메가엠지씨커피 금호사거리점,20210916,영업/정상,,서울특별시 성동구 금호동3가 210 ,"서울특별시 성동구 독서당로 329, 1층 (금호동3가)",202183.771356309,449557.731489193,37.65,저가,37.54828075392333,127.02260995632344,0.5284293017265821,1.0,0.0,1.0,46.53333333333333,1797919.0
646,660.0,660.0,660.0,660.0,빽다방 용답로데오점,20210302,영업/정상,,서울특별시 성동구 용답동 4-11 ,"서울특별시 성동구 용답중앙15길 18, 1층 (용답동)",204723.902690139,451392.228335295,48.41,저가,37.56480004544793,127.0513661273832,0.2680277263767691,2.0,0.0,2.0,31.988888888888887,2396402.0
647,661.0,661.0,661.0,661.0,메가엠지씨커피 황학사거리점,20200902,영업/정상,,서울특별시 성동구 하왕십리동 1070 센트라스 ,"서울특별시 성동구 왕십리로 410, 아이동 1층 157호 (하왕십리동, 센트라스)",202372.912023599,451536.680876573,70.77,저가,37.56611043354589,127.02475652676304,0.4201505619455857,2.0,1.0,2.0,46.53333333333333,3032919.0
648,662.0,662.0,662.0,662.0,빽다방 화양사거리점,20210202,영업/정상,,서울특별시 성동구 성수동2가 281-16 일신건영휴먼테코 ,"서울특별시 성동구 아차산로17길 57, 1층 101호 (성수동2가)",205753.250469411,449482.033814702,66.0,저가,37.547583613249145,127.06300215074582,0.62111227477244,1.0,0.0,2.0,31.988888888888887,1173568.0
649,663.0,663.0,663.0,663.0,빽다방 행당무학점,20210415,영업/정상,,서울특별시 성동구 행당동 317-63 ,"서울특별시 성동구 행당로 121, 1층 (행당동)",202791.251243918,450675.496908224,31.4,저가,37.55835011731176,127.0294884473024,0.1994898197622985,0.0,1.0,0.0,31.988888888888887,3269488.0
650,664.0,664.0,664.0,664.0,컴포즈커피 강동구청점,20160225,영업/정상,,서울특별시 강동구 성내동 320-7,"서울특별시 강동구 천호옛길 14, 103호 (성내동)",210669.722533894,447616.778408859,40.4,저가,37.53073439957008,127.11861019981151,0.2846377260988963,2.0,1.0,1.0,31.988888888888887,7018784.0
651,665.0,665.0,665.0,665.0,빽다방구의역점,20191108,영업/정상,,서울특별시 광진구 자양동 216-9번지 세화빌딩 ,"서울특별시 광진구 아차산로 380, 세화빌딩 1층 (자양동)",207444.54897561,448263.89528182,33.0,저가,37.5365963062418,127.08212871947022,0.6300917525677254,2.0,1.0,4.0,91.44444444444444,5587349.0
652,666.0,666.0,666.0,666.0,메가엠지씨커피 구의중앙점,20140623,영업/정상,,서울특별시 광진구 구의동 236-28 1층,"서울특별시 광진구 자양로 170, 1층 (구의동)",207407.361658113,448951.920486692,70.0,저가,37.542795653167424,127.08171484588055,0.8319294535272678,0.0,0.0,0.0,40.75555555555556,2088267.0
653,667.0,667.0,667.0,667.0,메가엠지씨커피 구의역점,20220315,영업/정상,,서울특별시 광진구 구의동 246-1 테라펠리스 건대 3차 1층102호,"서울특별시 광진구 아차산로55길 11, 테라펠리스 건대 3차 1층 102호 (구의동)",207565.977863486,448416.232512049,52.46,저가,37.53796787320788,127.083504167889,0.4872830244268428,2.0,2.0,3.0,33.922222222222224,5587349.0
654,668.0,668.0,668.0,668.0,메가엠지씨커피 역삼중앙점,20220802,영업/정상,,서울특별시 강남구 역삼동 734-7,"서울특별시 강남구 논현로76길 10, 지상1층 101호 (역삼동)",203448.498390594,443852.928577577,52.44,저가,37.49687698553094,127.03689554692876,0.5023858093327572,0.0,1.0,1.0,40.75555555555556,19161148.0
655,670.0,670.0,670.0,670.0,컴포즈커피중곡점,20200218,영업/정상,,서울특별시 광진구 중곡동 691-6번지 1층 ,"서울특별시 광진구 면목로 169, 1층 (중곡동)",207219.441981829,451794.928886123,52.5,저가,37.56841233239194,127.0796161894858,0.6399009874384987,0.0,0.0,0.0,47.67777777777778,11370683.0
656,671.0,671.0,671.0,671.0,빽다방건대동문회관점,2022-01-06,영업/정상,,서울특별시 광진구 자양동 227-336 건국대학교동문회관,"서울특별시 광진구 아차산로36길 5, 건국대학교동문회관 1층 (자양동)",206520.876652813,448451.162604521,42.76,저가,37.5382904970483,127.07167958159336,0.2647333063260617,2.0,1.0,4.0,40.75555555555556,7392598.0
657,672.0,672.0,672.0,672.0,메가엠지씨커피군자역점,20200110,영업/정상,,서울특별시 광진구 능동 279-4 능동빌딩 ,"서울특별시 광진구 능동로 294, 능동빌딩 1층 (능동)",206919.671510196,450401.273203554,50.8,저가,37.55585793516639,127.07621000839757,0.3933544647437484,3.0,0.0,3.0,44.73333333333333,3960535.0
658,673.0,673.0,673.0,673.0,올림픽북단점빽다방,2020-01-14,영업/정상,,서울특별시 광진구 구의동 199-8 102호,"서울특별시 광진구 아차산로 480, 1층 102호 (구의동)",208346.844310356,448693.174057775,35.66,저가,37.54045641288447,127.09234247221583,0.3947190042261567,1.0,1.0,2.0,36.55555555555556,4434046.0
659,674.0,674.0,674.0,674.0,빽다방 광진화양삼거리점,2020-01-17,영업/정상,,서울특별시 광진구 화양동 116-2 화양동 동도센트리움 캠퍼스파크,"서울특별시 광진구 광나루로 370, 1층 101호 (화양동, 화양동 동도센트리움 캠퍼스파크)",206196.163870912,449485.801335297,43.43,저가,37.547614719666285,127.06801421102487,0.5271425079985067,1.0,1.0,2.0,47.67777777777778,8158045.0
660,675.0,675.0,675.0,675.0,컴포즈커피 광진아차산점,20210803,영업/정상,,서울특별시 광진구 구의동 31-23 욱현빌딩 1층1-1호 ,"서울특별시 광진구 자양로 312, 욱현빌딩 1층 1-1호 (구의동)",208185.254777532,450096.88445853,46.14,저가,37.55310514600291,127.09052961698904,0.1244869180076858,0.0,0.0,0.0,33.922222222222224,5283786.0
661,676.0,676.0,676.0,676.0,빽다방강변역점,20200917,영업/정상,,서울특별시 광진구 구의동 546-11 강변역지너스타워 ,"서울특별시 광진구 강변역로4길 10, 강변역지너스타워 1층 106호 (구의동)",208189.434497483,448129.166313052,31.98,저가,37.5353761493417,127.09055514786206,0.3282919950068,0.0,1.0,8.0,40.75555555555556,1464030.0
662,677.0,677.0,677.0,677.0,컴포즈커피 광진긴고랑로점,20210524,영업/정상,,서울특별시 광진구 중곡동 46-18 1층 ,"서울특별시 광진구 긴고랑로 80, 1층 (중곡동)",207396.728768095,450958.047170467,83.11,저가,37.56087073585552,127.08161456875692,0.2801021083840688,0.0,0.0,0.0,47.67777777777778,1239569.0
663,678.0,678.0,678.0,678.0,컴포즈커피 군자점,20210407,영업/정상,,서울특별시 광진구 군자동 478-3 ,"서울특별시 광진구 군자로 184, 101호 (군자동)",206861.445367861,450515.197344269,37.06,저가,37.556884810602135,127.07555210098604,0.4395632885242864,2.0,0.0,3.0,33.922222222222224,3960535.0
664,679.0,679.0,679.0,679.0,빽다방세종대후문점,20201110,영업/정상,,서울특별시 광진구 군자동 103 세종 힐 라움 ,"서울특별시 광진구 군자로 108, 세종 힐 라움 1층 110호 (군자동)",206299.7504918,450037.825730524,47.53,저가,37.5525877118482,127.06919109089549,0.7381166063954279,2.0,1.0,1.0,33.922222222222224,8158045.0
665,680.0,680.0,680.0,680.0,메가엠지씨커피 서초우성점,2023-01-17,영업/정상,,서울특별시 서초구 서초동 1337 강남미래타워 1층 106호,"서울특별시 서초구 사임당로 174, 강남미래타워 1층 106호 (서초동)",202463.85950988,443356.365859457,48.14,저가,37.49240604004779,127.0257592400849,0.5594324529173809,2.0,4.0,7.0,33.922222222222224,1878489.0
666,681.0,681.0,681.0,681.0,메가엠지씨커피 외대앞역점,20190327,영업/정상,,서울특별시 동대문구 이문동 305-142번지 ,"서울특별시 동대문구 휘경로 24, 1층 (이문동)",205442.291111668,454772.4287538,96.78,저가,37.595251264766986,127.05952211289278,1.5686504468437277,2.0,0.0,4.0,33.922222222222224,5033979.0
667,682.0,682.0,682.0,682.0,빽다방 장안동사거리점,2019-01-09,영업/정상,,서울특별시 동대문구 장안동 308-1,"서울특별시 동대문구 장한로 140, 1층 (장안동)",206306.153246223,452286.974532047,39.6,저가,37.57285223941208,127.06928268321886,1.337151995068932,2.0,2.0,3.0,47.67777777777778,6749770.0
668,683.0,683.0,683.0,683.0,메가엠지씨커피회기역점,20190708,영업/정상,,서울특별시 동대문구 휘경동 319-1번지 ,서울특별시 동대문구 회기로 194 (휘경동),204996.925029444,454171.137775215,33.0,저가,37.58983622240802,127.0544750674498,1.3398913138536488,2.0,1.0,3.0,49.1888888888889,1508604.0
669,684.0,684.0,684.0,684.0,빽다방청량리역점,20160517,영업/정상,,서울특별시 동대문구 청량리동 260번지 ,"서울특별시 동대문구 왕산로 209, 1층 (청량리동)",203995.253,453192.936,33.0,저가,37.58102758834699,127.0431284452178,0.2886659659574527,2.0,1.0,3.0,41.93333333333334,1655175.0
670,685.0,685.0,685.0,685.0,메가엠지씨커피 전농동사거리점,20220204,영업/정상,,서울특별시 동대문구 전농동 295-284 ,"서울특별시 동대문구 전농로 135, 1층 (전농동)",205009.333562123,452754.258677752,75.0,저가,37.57707028048082,127.05460600355778,0.8154371249716861,1.0,1.0,0.0,47.67777777777778,1969038.0
671,686.0,686.0,686.0,686.0,메가엠지씨커피 경희대점,20200428,영업/정상,,서울특별시 동대문구 회기동 31-1번지 ,"서울특별시 동대문구 경희대로 18, 1층 (회기동)",204595.634759621,454525.241253654,49.0,저가,37.593028701450834,127.049933670924,1.2260928981821029,0.0,1.0,5.0,40.75555555555556,1901819.0
